Headline,Crypto,Positive,Negative,Neutral
SafeMoon (SFM) Tanks Over 50% Minutes After Founders' Arrest - Watcher Guru,safemoon,0.7208766341209412,0.23495183885097504,0.23495183885097504
"SafeMoon Execs Bought Cars With Investor Cash, US Claims (1) - Bloomberg Law",safemoon,0.09205430746078491,0.014026585966348648,0.014026585966348648
SafeMoon Founder To Remain Jailed And Transferred To NY - Law360,safemoon,0.0190273467451334,0.40592241287231445,0.40592241287231445
SEC charges crypto company SafeMoon with fraud - Financial Regulation News - Financial Regulation News,safemoon,0.02379673719406128,0.41970112919807434,0.41970112919807434
SafeMoon Exploit Funds Moved Via CEXs May Aid Law Enforcement - Watcher Guru,safemoon,0.25276613235473633,0.017808889970183372,0.017808889970183372
SEC Charges SafeMoon Crypto Token & Executives With Fraud - Watcher Guru,safemoon,0.013711699284613132,0.8988935947418213,0.8988935947418213
DeFi Protocol SafeMoon Still Running Despite Securities Violations - Cryptonews,safemoon,0.16388466954231262,0.02632148005068302,0.02632148005068302
SafeMoon bankruptcy filing triggers 40% SFM price drop - Crypto Briefing,safemoon,0.01128739956766367,0.9375851154327393,0.9375851154327393
SafeMoon's Bankruptcy Fallout: SFM Token Decline Explained - BeInCrypto,safemoon,0.021509459242224693,0.2804236114025116,0.2804236114025116
SafeMoon Bankruptcy: Crypto Tycoon Warned of Scam in 2021 - Watcher Guru,safemoon,0.012205343693494797,0.9056257009506226,0.9056257009506226
"SafeMoon CEO Bail Approved, Then Halted - CryptoPotato",safemoon,0.025959765538573265,0.1949816644191742,0.1949816644191742
SafeMoon Executives Face Charges in $200M Crypto Scandal - Crypto Times,safemoon,0.01650061644613743,0.8361431956291199,0.8361431956291199
SafeMoon Inu (SMI): How Does the Chart Look Friday? - InvestorsObserver,safemoon,0.0593903623521328,0.019961191341280937,0.019961191341280937
Cryptocurrency Firm SafeMoon Files for Bankruptcy Following $200M Fraud Lawsuit - BlockTribune,safemoon,0.012790457345545292,0.8708271980285645,0.8708271980285645
New York Judge denies bail for SafeMoon CEO - crypto.news,safemoon,0.02706136927008629,0.5629782676696777,0.5629782676696777
Breaking News: SafeMoon Executives Charged by SEC for 'Massive Fraudulent Scheme' and Unregistered Offering of ... - Cryptonews,safemoon,0.009732058271765709,0.9378135204315186,0.9378135204315186
SafeMoon Founders Charged With Massive Crypto Fraud - Law360,safemoon,0.024190444499254227,0.5366854071617126,0.5366854071617126
Top Lowcap Altcoin To Turn $10 To $1000 By March End - Coinpedia Fintech News,altcoin,0.5160695314407349,0.022460145875811577,0.022460145875811577
Altcoin Season Is Here. Watch These Best Cryptos Under $1 - InvestorPlace,altcoin,0.05039225518703461,0.017244447022676468,0.017244447022676468
Altseason is coming — Or at least data suggests that it's close - Cointelegraph,altcoin,0.19083809852600098,0.0158225167542696,0.0158225167542696
"This Week in Coins: Bitcoin Touches $70,000 As Major Altcoins Soar - Decrypt",altcoin,0.44588911533355713,0.07423552870750427,0.07423552870750427
As Bitcoin hits second all-time high in a week investors wonder when altcoins will follow suit - DLNews,altcoin,0.2808569073677063,0.01956626959145069,0.01956626959145069
Binance Launchpool Announces Upcoming Support for New Decentralized Derivatives Exchange Altcoin - The Daily Hodl,altcoin,0.6799674034118652,0.007561428006738424,0.007561428006738424
DOGE vs MANIA: Which Altcoin is Forecasted to Reach $0.5 First - CryptoDaily,altcoin,0.5246031880378723,0.01254290621727705,0.01254290621727705
"Crypto Expert Says Dogecoin, Shiba Inu, PEPE, Others Are About To Explode - TradingView",altcoin,0.04194958135485649,0.024208663031458855,0.024208663031458855
Important Binance Announcements Concerning Many Altcoin Traders - CryptoPotato,altcoin,0.03471784666180611,0.02441028133034706,0.02441028133034706
3 Altcoin Moonshots to Buy While The Getting Is Good - InvestorPlace,altcoin,0.08079063147306442,0.019163016229867935,0.019163016229867935
"Ethereum price to hit $10000 at cycle peak, analyst projects - TheStreet",altcoin,0.3633077144622803,0.01733398623764515,0.01733398623764515
5 Altcoins To Consider Buying For The Next Bull Run In 2024 - Forbes,altcoin,0.10823782533407211,0.014007502235472202,0.014007502235472202
Bitwise Exec. Cautions Against Overhyped Altcoin Valuations - Crypto Times,altcoin,0.061673685908317566,0.04093308746814728,0.04093308746814728
"Altcoin Backed by Bitcoin Billionaires on the Cusp of ‘Outrageous Pump,’ According to Top Analyst - The Daily Hodl",altcoin,0.7974055409431458,0.032736800611019135,0.032736800611019135
Bitcoin: The Current Bull Run Will Kick Off the Altcoin Season! - Cointribune EN,altcoin,0.10919880867004395,0.013251153752207756,0.013251153752207756
Altcoin Season Approaching? How Other Cryptos Could Cash in On Bitcoin Rise - CCN.com,altcoin,0.060790903866291046,0.01781672053039074,0.01781672053039074
AI Altcoins Rally: Just a Hype or Sustainable? - CoinGape,altcoin,0.06892237812280655,0.023112386465072632,0.023112386465072632
DeFiQuant's platform readies to seize opportunities in the expected Altcoin surge - Yahoo Finance,altcoin,0.30160751938819885,0.031971510499715805,0.031971510499715805
Meme Coin Rally May Signal Impending Altcoin Season; This Is the Sign to Watch - CoinDesk,altcoin,0.05317310616374016,0.13322101533412933,0.13322101533412933
3 Overlooked Altcoins Set to Surge Ahead of the Bitcoin Halving - InvestorPlace,altcoin,0.8870998024940491,0.017366569489240646,0.017366569489240646
Altcoin Season 2024: Last Chance to Stack These Six Low-Cap Promising Altcoins - Coinpedia Fintech News,altcoin,0.1629575788974762,0.011151949875056744,0.011151949875056744
Crypto Market Prediction: Analyst Predicts Altcoin Season Timeline Based on Bitcoin’s Moves - Coinpedia Fintech News,altcoin,0.05998560041189194,0.0281363595277071,0.0281363595277071
Top Altcoins Poised To Hit ATH in Coming Week - Coinpedia Fintech News,altcoin,0.35708317160606384,0.11838536709547043,0.11838536709547043
Top Altcoins for 10x to 1000x Profits in 2024 - Coinpedia Fintech News,altcoin,0.10152098536491394,0.01817983016371727,0.01817983016371727
BlockDAG Unveils The Amplest Crypto Altcoin Presale In 2024 - ZyCrypto,altcoin,0.1482686698436737,0.009776335209608078,0.009776335209608078
Why did the Crypto Market Crash? What Next For Bitcoin and Altcoin? - Coinpedia Fintech News,altcoin,0.02347434312105179,0.07548264414072037,0.07548264414072037
"Crypto Expert Says Dogecoin, Shiba Inu, PEPE, Others Are About To Explode - NewsBTC",altcoin,0.02701692096889019,0.042734209448099136,0.042734209448099136
DOGWIFHAT Price Prediction & The Next AltCoin Set to Soar - NewsBTC,altcoin,0.11390803009271622,0.01857997290790081,0.01857997290790081
Falling Bitcoin-Ether Spread is Music to Altcoin Traders' Ears - CoinDesk,altcoin,0.019647235050797462,0.9282402992248535,0.9282402992248535
3 Top Altcoin Gems That Are Still CHEAP - Altcoin Buzz,altcoin,0.14548373222351074,0.013121959753334522,0.013121959753334522
Bitcoin halving approaching; AI altcoin raises over $10m in presale - crypto.news,altcoin,0.9478800892829895,0.019381744787096977,0.019381744787096977
"BNB price hit a 2-year high, but what's backing the bullish momentum? - Cointelegraph",altcoin,0.46413445472717285,0.037288449704647064,0.037288449704647064
Bitwise Exec. Cautions Against Overhyped Altcoin Valuations - CryptoDaily,altcoin,0.057861316949129105,0.04494084417819977,0.04494084417819977
Bitgert: The Altcoin That’s Got Everyone Talking – Here’s What You Need to Know! - CoinGape,altcoin,0.033503592014312744,0.02836526185274124,0.02836526185274124
New altcoin with over $2.5M volume past 24 hours set for CEX listing in next few days - The Economic Times,altcoin,0.07060232013463974,0.013985240831971169,0.013985240831971169
"Bitcoin News: Bitcoin (BTC) Bulls and Bears In Tight Fight, Altcoins to Lead Next Rally? - CoinGape",altcoin,0.40526819229125977,0.026725877076387405,0.026725877076387405
This Altcoin Will Soon Join the Party: While XRP Price is Poised to Hit $2 in 2024 - Coinpedia Fintech News,altcoin,0.18164031207561493,0.008811283856630325,0.008811283856630325
Could This Altcoin Really Be Set To Overtake Binance (BNB) and Uniswap (UNI) As Investors Continue To Pile In - Coinpedia Fintech News,altcoin,0.559960663318634,0.01902574673295021,0.01902574673295021
Altcoin's potential surge: A brief guide to Bitgert's rise - crypto.news,altcoin,0.07269761711359024,0.015134134329855442,0.015134134329855442
Altcoin Season 2024: Here’s What Traders Can Expect - Coinpedia Fintech News,altcoin,0.031883012503385544,0.025672219693660736,0.025672219693660736
🥛 Bitcoin vs. Altcoins 🥊 - Milk Road,altcoin,0.15934769809246063,0.03623472899198532,0.03623472899198532
"Analyst Says Top-20 Altcoin About To Skyrocket by Over 120%, Maps Path Forward for Polygon and Injective - The Daily Hodl",altcoin,0.9308576583862305,0.017731063067913055,0.017731063067913055
3 Best Bet Altcoins to Buy In March 2024 - Coinpedia Fintech News,altcoin,0.14915989339351654,0.010069446638226509,0.010069446638226509
3 Exchange Listings In 3 Days; Why This Altcoin Could Be The Future Of Trading - The Crypto Basic,altcoin,0.03004267066717148,0.035522591322660446,0.035522591322660446
"Trader Says Altcoin That’s Near All-Time High Could ‘Accelerate Quickly,’ Updates Outlook on Hedera and Kaspa - The Daily Hodl",altcoin,0.5874613523483276,0.3008992075920105,0.3008992075920105
Bitcoin Gained 10% This Week—These Altcoins Flew Even Higher - Decrypt,altcoin,0.9346674084663391,0.02236100845038891,0.02236100845038891
Bitgert: The Altcoin That Could Make You a Fortune This Week - Here's How to Get In! - Cryptonews,altcoin,0.0733509287238121,0.01597682759165764,0.01597682759165764
"Is an altcoin rally in the works? What ETH, XRP and SOL can tell you - AMBCrypto News",altcoin,0.054419901221990585,0.016769064590334892,0.016769064590334892
Four Strong Indicators of Stacks' Explosive Growth - Altcoin Buzz,altcoin,0.8038732409477234,0.011393938213586807,0.011393938213586807
DOGWIFHAT Price Prediction & The Next Big Altcoin Revealed - Analytics Insight,altcoin,0.04872618243098259,0.022137008607387543,0.022137008607387543
Beoble and $WEN: A Partnership for Community Engagement - Altcoin Buzz,altcoin,0.15832377970218658,0.009150086902081966,0.009150086902081966
"Ethereum-Based Altcoin ‘Very Likely’ To Explode by Over 440%, Predicts Crypto Analyst Michaël van de Poppe - The Daily Hodl",altcoin,0.6136073470115662,0.11289886385202408,0.11289886385202408
"Solana-Based Altcoin That’s Up 900%+ in a Month Primed for Monster Move, Says Top Trader – Here Are His Targets - The Daily Hodl",altcoin,0.3659699857234955,0.015101333148777485,0.015101333148777485
Altseason incoming? Crypto expert explains the altcoin cycle - Finbold - Finance in Bold,altcoin,0.0674683004617691,0.017238441854715347,0.017238441854715347
Brave Browser Adds Bitcoin Support for 60 Million Users - Altcoin Buzz,altcoin,0.531329333782196,0.009152049198746681,0.009152049198746681
5 Under $1 Ethereum Layer 2 Altcoins To Buy As Dencun Upgrade Beckons - CoinGape,altcoin,0.1473272740840912,0.010073100216686726,0.010073100216686726
This altcoin is set to skyrocket by 12000%: Be ready for a life changing ride! - AMBCrypto News,altcoin,0.5530446171760559,0.013813616707921028,0.013813616707921028
Why Ethereum’s rally above $4K may not be good news for you - AMBCrypto News,altcoin,0.09465127438306808,0.02769739180803299,0.02769739180803299
Secret Crypto Picks Ready to Erupt in 2024 - CryptoDaily,altcoin,0.030084699392318726,0.04413912817835808,0.04413912817835808
Major Crypto Events in March That Could Influence Bitcoin and Altcoin Price - Coinpedia Fintech News,altcoin,0.02498335763812065,0.10766790062189102,0.10766790062189102
Altcoins To Rally 40-60% In Coming Days – Predicts Michaël van de Poppe - Coinpedia Fintech News,altcoin,0.9297280311584473,0.014658652245998383,0.014658652245998383
Altcoin Season on the Horizon? Memecoin Rally Fuels Speculation - Coinpedia Fintech News,altcoin,0.1763700395822525,0.020654059946537018,0.020654059946537018
Top 3 Altcoins That Are Still CHEAP To Stack For Massive Gains - Coinpedia Fintech News,altcoin,0.43900084495544434,0.016114862635731697,0.016114862635731697
"Top Analyst Says Altcoin Season Is Approaching, Lists 3 Most Promising Tokens - The Tribune India",altcoin,0.2507677972316742,0.012364351190626621,0.012364351190626621
Altcoin season is still getting traction: Bitfinex report - Crypto Briefing,altcoin,0.21647001802921295,0.024111848324537277,0.024111848324537277
Top 10 Gaming Altcoins to Earn Big in 2024 - Coinpedia Fintech News,altcoin,0.32532864809036255,0.013496072962880135,0.013496072962880135
"Floki Inu and Dogecoin flying, anticipation high for this AI altcoin presale - crypto.news",altcoin,0.7886549234390259,0.011203456670045853,0.011203456670045853
"Chainlink and Bonk booming, investors set sight on new altcoin - crypto.news",altcoin,0.2228124588727951,0.013064569793641567,0.013064569793641567
Top 5 Altcoins Not To Miss Before They Explode In Value In 2024 - The Crypto Basic,altcoin,0.07592376321554184,0.018489176407456398,0.018489176407456398
"Altcoin Rallies Incoming for Ethereum (ETH) and One Dogecoin (DOGE) Rival, According to Crypto Trader - The Daily Hodl",altcoin,0.5281363725662231,0.15717200934886932,0.15717200934886932
"Many terrible cryptocurrencies are trading at 'crazy valuations,' warns Bitwise exec - Cointelegraph",altcoin,0.012354215607047081,0.9277077317237854,0.9277077317237854
Polygon MATIC Weekend Price Prediction - Watcher Guru,altcoin,0.1065790131688118,0.023494824767112732,0.023494824767112732
Shiba Leader Rallies Army for BONE Binance Listing - Crypto Times,altcoin,0.05642586946487427,0.08061305433511734,0.08061305433511734
"Trader Predicts Breakout Rally for Under-the-Radar Altcoin, Says Cardano (ADA) Uptrend Looks Healthy - The Daily Hodl",altcoin,0.9433059096336365,0.025692889466881752,0.025692889466881752
Crypto Market Update 9th March: Bitcoin's Surge to $70000 Sparks Market Optimism and Altcoin Momentum - Analytics Insight,altcoin,0.9282703399658203,0.01881805621087551,0.01881805621087551
Top Altcoins to Buy - Here’s Why Scorpion Casino is one of the Best Picks for the Bull Run Along with Stacks and Injective - NewsBTC,altcoin,0.15485823154449463,0.011058609001338482,0.011058609001338482
Altseason 2024: Bitcoin’s Wild Ride Opens Doors for Altcoin Millionaires! - Coinpedia Fintech News,altcoin,0.5742429494857788,0.010565807111561298,0.010565807111561298
Metamask & Ledger Nano X: Seamless Bluetooth Integration - Altcoin Buzz,altcoin,0.10781418532133102,0.00887239072471857,0.00887239072471857
"Solana (SOL) tops $150 amid Pantera Capital bid, surge in memecoin and DApp activity - Cointelegraph",altcoin,0.944470226764679,0.02057512477040291,0.02057512477040291
Top Altcoins to Stack ahead of Binance listing in March! - Coinpedia Fintech News,altcoin,0.425808846950531,0.03229065239429474,0.03229065239429474
"Bitcoin (BTC) May Reach New All-Time High Before 2024 Halving, Boosting These 2 Altcoins - Investing.com India",altcoin,0.9449384808540344,0.01653793454170227,0.01653793454170227
"Bitcoin consolidates, altcoins and stocks climb higher after Powell hints at rate cuts - KITCO",altcoin,0.6439418792724609,0.17763195931911469,0.17763195931911469
Bitget's Blockchain4Her Program for Women in Web3 - Crypto Times,altcoin,0.05451594665646553,0.014624103903770447,0.014624103903770447
"Apart From XRP, ADA, and ATOM, These Altcoins Hold the Potential for a 100x Rally This Cycle - Coinpedia Fintech News",altcoin,0.8001697063446045,0.008546847850084305,0.008546847850084305
"Over half a billion dollars in Ethereum has been burnt in the past month, supporting ETH price gains - FXStreet",altcoin,0.5506477355957031,0.09205150604248047,0.09205150604248047
Ethereum-Based Altcoins Record Massive Price Pump! What’s Next? - Coinpedia Fintech News,altcoin,0.05203515663743019,0.025736581534147263,0.025736581534147263
Altcoins to Watch in March: A Deep Dive into Potential Outperformers - CryptoDaily,altcoin,0.15693815052509308,0.013338424265384674,0.013338424265384674
"Crypto Expert Says ‘Prepare Yourself’ For Massive Altcoin Run, Here’s Why - NewsBTC",altcoin,0.03743256628513336,0.0326639786362648,0.0326639786362648
"Cardano and Hedera may see gains, new altcoin rockets - crypto.news",altcoin,0.8314632773399353,0.009773803874850273,0.009773803874850273
17 Best Altcoins to Invest in for March 2024 - Cryptonews,altcoin,0.11057227104902267,0.009660108014941216,0.009660108014941216
"BIGTIME, ORDI Tokens Lead Nearly $250M in Altcoin Liquidations - CoinDesk",altcoin,0.09308823943138123,0.01186779048293829,0.01186779048293829
Top 5 Promising Altcoins for Diversified Portfolio - Coinpedia Fintech News,altcoin,0.6166934370994568,0.010896461084485054,0.010896461084485054
Data points to approaching altcoin season even as Bitcoin dominance holds - Cointelegraph,altcoin,0.6109897494316101,0.10390999168157578,0.10390999168157578
13 Coins to Invest in for the Next Altcoin Season - Techopedia,altcoin,0.07103957235813141,0.0147319994866848,0.0147319994866848
"Altcoin Rally Price Predictions: Bullish Analyst Issues 2024 Price Targets For Ethereum (ETH), Solana (SOL), And One ... - CryptoDaily",altcoin,0.2906511127948761,0.022610850632190704,0.022610850632190704
Dogecoin (DOGE) Creator Reveals Bitcoin Price and Altcoins Correlation - TradingView,altcoin,0.036421116441488266,0.017397494986653328,0.017397494986653328
Breaking News: Bitgert Emerges as the Hottest Crypto of 2024 - What Sets It Apart? - CryptoDaily,altcoin,0.1782415211200714,0.013281788676977158,0.013281788676977158
Fantom whales now busy scooping up FTM – Is this a bullish sign? - AMBCrypto News,altcoin,0.05942603945732117,0.03560851514339447,0.03560851514339447
AI-Altcoins Poised 50x Rally as Meme Coin Craze Cools Down - Coinpedia Fintech News,altcoin,0.6437627077102661,0.028229406103491783,0.028229406103491783
"Litecoin Beats Out Dogecoin, Bitcoin To Emerge As Top Crypto For Payments - TradingView",litecoin,0.9097886681556702,0.01119653694331646,0.01119653694331646
"Litecoin (LTC) Dusts BTC, ETH and DOGE as Payment Protocol - U.Today",litecoin,0.06390944123268127,0.009242179803550243,0.009242179803550243
Litecoin Price Prediction: LTC to $100 before BTC Halving? - crypto.news,litecoin,0.15048392117023468,0.02330327406525612,0.02330327406525612
Litecoin (LTC) Road to $100: What These Key Metrics Are Saying - BeInCrypto,litecoin,0.15011079609394073,0.009768277406692505,0.009768277406692505
Kelexo (KLXO) Presale Captures Attention: Big Investors Take Note as Litecoin (LTC) and Ripple (XRP) Values Decline - CryptoDaily,litecoin,0.027477649971842766,0.9314950704574585,0.9314950704574585
"Litecoin (LTC) Dusts BTC, ETH and DOGE as Payment Protocol - TradingView",litecoin,0.04563160613179207,0.011332392692565918,0.011332392692565918
"Litecoin (LTC) Teases Upgrade, Key Implications for Price - CoinGape",litecoin,0.5470624566078186,0.01100535411387682,0.01100535411387682
Litecoin prices surge by 8% – Is $100 the next target of LTC bulls? - AMBCrypto News,litecoin,0.32550621032714844,0.015987560153007507,0.015987560153007507
Japanese Police Arrest 'Teenage Litecoin Exchange Operator' - Cryptonews,litecoin,0.015042242594063282,0.8860107660293579,0.8860107660293579
Litecoin (LTC) Price on the Cusp of 200% Rally Towards ATH After 5 Years of Consolidation - Coinpedia Fintech News,litecoin,0.9367942214012146,0.02762441523373127,0.02762441523373127
"Litecoin Beats Out Dogecoin, Bitcoin To Emerge As Top Crypto For Payments - NewsBTC",litecoin,0.8854898810386658,0.009900969453155994,0.009900969453155994
"Litecoin is Predicted to Drop to $ 74.23 By Mar 14, 2024 - CoinCodex",litecoin,0.006442657671868801,0.9581176042556763,0.9581176042556763
Airdrop Alert: Grab Your Free Litecoin $LTC Today - Medium,litecoin,0.09924740344285965,0.013824926689267159,0.013824926689267159
Litecoin Leads Crypto Payment on BitPay - Crypto Times,litecoin,0.046194858849048615,0.012872769497334957,0.012872769497334957
LitecoinPrice Prediction 2024 - CCN.com,litecoin,0.02646546997129917,0.02255702018737793,0.02255702018737793
"Litecoin (LTC) Ignites Investors Interest, New Meme Coin Bullish Momentum Continues - The Crypto Basic",litecoin,0.6760953068733215,0.018009256571531296,0.018009256571531296
Litecoin (LTC) Price Analysis: Rally Could Resume Toward $100 - Live Bitcoin News,litecoin,0.8751152753829956,0.02813214249908924,0.02813214249908924
Litecoin Falls 11% In Rout By Investing.com - Investing.com,litecoin,0.015496710315346718,0.905701756477356,0.905701756477356
Litecoin (LTC) Do the Risks Outweigh the Rewards Friday? - InvestorsObserver,litecoin,0.0712980180978775,0.01734411157667637,0.01734411157667637
"Underrated Passive Income Cryptos: Make Money with Litecoin, Uniswap, and Scorpion Casino - Analytics Insight",litecoin,0.0687781572341919,0.010626226663589478,0.010626226663589478
"Litecoin Eyes $100 Milestone After 33% Price Liftoff, Bulls Target $250 Next - Blockonomi",litecoin,0.21536338329315186,0.01951080560684204,0.01951080560684204
Litecoin Price Continues Rising After Breaking Above $70 - CoinIdol,litecoin,0.9470607042312622,0.022042175754904747,0.022042175754904747
Litecoin (LTC) Outshines Bitcoin As Top Payment Option: Data - CoinGape,litecoin,0.4394872486591339,0.009723732247948647,0.009723732247948647
"Litecoin Gained 27.37% in Last Month and is Predicted to Drop to $ 80.46 By Mar 10, 2024 - CoinCodex",litecoin,0.007097823545336723,0.9713184237480164,0.9713184237480164
"Litecoin (LTC) has a Neutral Sentiment Score, is Falling, and Underperforming the Crypto Market Monday: What's Next? - InvestorsObserver",litecoin,0.010755686089396477,0.9557948708534241,0.9557948708534241
Litecoin (LTC) Up 1.82% Thursday: What's Next? - InvestorsObserver,litecoin,0.5136512517929077,0.02740018628537655,0.02740018628537655
Litecoin (LTC): Does it Score Poorly on Long-Term Trading Metrics Wednesday? - InvestorsObserver,litecoin,0.015990788117051125,0.952198326587677,0.952198326587677
Celebrating Litecoin's Steadfast Investors; Render Faces Strong Competition - Finbold - Finance in Bold,litecoin,0.8993194103240967,0.008163826540112495,0.008163826540112495
"Litecoin records first big milestone in 2024, but there is a problem - AMBCrypto News",litecoin,0.0528792142868042,0.31623995304107666,0.31623995304107666
"Litecoin (LTC) Teases Monumental Upgrade, Key Implications for Price - CryptoDaily",litecoin,0.810059666633606,0.01558208279311657,0.01558208279311657
Best 6 LTC Casinos – Top Litecoin Gambling Sites Reviewed In 2024 - NewsBTC,litecoin,0.10453515499830246,0.01694205403327942,0.01694205403327942
Why are Ethereum Whales Turning to BlockDAG Presale Despite Litecoin (LTC) Surge? - Coinfomania,litecoin,0.06219501793384552,0.03691598400473595,0.03691598400473595
10 Best Cryptocurrencies To Buy In March 2024 - Forbes,litecoin,0.12875902652740479,0.010956570506095886,0.010956570506095886
Rebel Satoshi ($RBLZ) investors enjoy community rewards while Litecoin (LTC) approaches $100 - Invezz,litecoin,0.7493300437927246,0.010679209604859352,0.010679209604859352
Pushd (PUSHD) Presale: Tron (TRX) and Litecoin (LTC) Investors Navigate the Excitement - Bitcoin (BTC) Stability at ... - CryptoDaily,litecoin,0.3494538962841034,0.011584214866161346,0.011584214866161346
"Binance Coin (BNB) & Litecoin (LTC) Celebrate Kelexo (KLXO) Presale at $0.04: Ethereum (ETH) Surges to $3,800 ... - NewsBTC",litecoin,0.9114887714385986,0.016009381040930748,0.016009381040930748
"Chainlink (LINK) Could Shape Bitcoin ETF Success, Litecoin’s (LTC) Market Twist Shocks Investors – Get the Scoop! - CryptoDaily",litecoin,0.26492807269096375,0.01403007935732603,0.01403007935732603
"Whales Abruptly Move $350,000,000 in Bitcoin, Ethereum, Solana, Litecoin and XRP – Here’s Where the Crypto Is Headed - The Daily Hodl",litecoin,0.025780970230698586,0.09610770642757416,0.09610770642757416
Litecoin (LTC) & Solana (SOL) Surge As Raffle Coin (RAFF) Presale Shadows Shiba Inu (SHIB) 115% 7D Gains - CryptoDaily,litecoin,0.9362099766731262,0.03157065436244011,0.03157065436244011
"ChatGPT on BlockDAG, Litecoin Trend, VeChain Price Prediction: 5000% Rally Ahead - Crypto Reporter",litecoin,0.3665759861469269,0.013961336575448513,0.013961336575448513
"Litecoin Whales Make a $230M Move as Bitcoin Halving Approaches - CryptoTicker.io - Bitcoin Price, Ethereum Price & Crypto News",litecoin,0.16646842658519745,0.013975108042359352,0.013975108042359352
Litecoin (LTC): How Risky is It Sunday? - InvestorsObserver,litecoin,0.046640489250421524,0.022235117852687836,0.022235117852687836
Litecoin Price Prediction 2024 – 2030: Will LTC Price Cross $100 in 2024? - Coinpedia Fintech News,litecoin,0.08145789057016373,0.012476867996156216,0.012476867996156216
Litecoin Climbs 10% In Rally By Investing.com - Investing.com,litecoin,0.8735687136650085,0.019458167254924774,0.019458167254924774
Raffle Coin (RAFF) Streaming Sensation: Chainlink (LINK) and Litecoin (LTC) Investors Eyeing 50X Gains with Shiba ... - CryptoDaily,litecoin,0.8296534419059753,0.00944937951862812,0.00944937951862812
GameFi Star Scorpion Casino Pulls in Crypto Investors as Litecoin (LTC) and Tron (TRX) Weakens - Analytics Insight,litecoin,0.014143326319754124,0.953772783279419,0.953772783279419
What Is Litecoin? - The Motley Fool,litecoin,0.023897189646959305,0.13117285072803497,0.13117285072803497
Best Litecoin (LTC) Casinos and Gambling Sites in 2024 - ReadWrite,litecoin,0.2519848346710205,0.009116568602621555,0.009116568602621555
Litecoin celebrates two milestones as it struggles to hold relevancy - Blockworks,litecoin,0.9271481037139893,0.03404943645000458,0.03404943645000458
Cryptocurrency Litecoin Down More Than 4% Within 24 hours By Benzinga - Investing.com UK,litecoin,0.007053920533508062,0.9612820744514465,0.9612820744514465
Exploring Top Crypto Buys: Scorpion Casino's Potential Parallel to Litecoin and Uniswap - Analytics Insight,litecoin,0.2571341097354889,0.007644637953490019,0.007644637953490019
Will Litecoin (LTC) Price Reach New Highs in 2024? - BeInCrypto,litecoin,0.18468530476093292,0.01049020979553461,0.01049020979553461
What is Litecoin (LTC)? How It Works & Why It Still Matters - Techopedia,litecoin,0.026797739788889885,0.02590879052877426,0.02590879052877426
"Why Bitcoin Cash, Ethereum Classic, and Litecoin Are Surging Today - The Motley Fool",litecoin,0.11016698181629181,0.024393310770392418,0.024393310770392418
Litecoin (LTC) Down 0.01% Friday: What's Next? - InvestorsObserver,litecoin,0.0120840510353446,0.9378823041915894,0.9378823041915894
DeeStream (DST) Huge 100X Presale: Shiba Inu (SHIB) Bulls Intrigued by 125% Surge Whilst Litecoin (LTC) and ... - NewsBTC,litecoin,0.939643919467926,0.014018247835338116,0.014018247835338116
Should you pick Litecoin for the next bull run? Data suggests... - AMBCrypto News,litecoin,0.07468245923519135,0.014839290641248226,0.014839290641248226
Litecoin wallets are liquidating – Will it affect LTC price predictions? - AMBCrypto English,litecoin,0.02873915061354637,0.06613726913928986,0.06613726913928986
"Focus on Litecoin ahead of Bitcoin halving, Solana traders switch to KangaMoon - crypto.news",litecoin,0.1018732339143753,0.05788532271981239,0.05788532271981239
Why Litecoin Popped More than 5% Today - The Motley Fool,litecoin,0.14418447017669678,0.03604213893413544,0.03604213893413544
Litecoin: What’s under the microscope after LTC’s 24% 7-day hike? - AMBCrypto News,litecoin,0.0590098574757576,0.04544610530138016,0.04544610530138016
Litecoin Addresses Pump But Price Recedes Just as Quickly - CCN.com,litecoin,0.08350440859794617,0.022265508770942688,0.022265508770942688
What Does Litecoin Have to Do to Close the Gap on Bitcoin? - FinSMEs,litecoin,0.06962686032056808,0.01482090912759304,0.01482090912759304
"Litecoin (LTC) partnerships, integrations and collaborations - Racine County Eye",litecoin,0.2676299214363098,0.007559847552329302,0.007559847552329302
Litecoin Plunges 6% to Fresh Monthly Lows on Halving Day - CoinDesk,litecoin,0.011351323686540127,0.9655680656433105,0.9655680656433105
Should You Buy Litecoin (LTC) Monday? - InvestorsObserver,litecoin,0.0687844455242157,0.011466682888567448,0.011466682888567448
Litecoin: Is this analysis hinting towards a price rally? - AMBCrypto News,litecoin,0.10862891376018524,0.04596830904483795,0.04596830904483795
Bitcoin Vs. Litecoin (2024 Edition) - Securities.io,litecoin,0.08812306076288223,0.014330378733575344,0.014330378733575344
Litecoin price recovery of 10% crash likely as Grayscale paves way to convert LTC trust into ETF - FXStreet,litecoin,0.947517991065979,0.01652185432612896,0.01652185432612896
Litecoin’s impressive mining stats fail to shield LTC - AMBCrypto News,litecoin,0.6327879428863525,0.322533518075943,0.322533518075943
Should I Buy Litecoin – Is Litecoin a Good Investment in 2024? - Techopedia,litecoin,0.15098069608211517,0.009508347138762474,0.009508347138762474
